,Security_Hash_Key,Effective_From_Date,Effective_To_Date,Hash_Diff_Effectivity,Is_Current,Is_Valid,dealDate,trancheBusinessKey,Pricing_currentLevel_type,bookState,hedgeBookState,timing,bookCloseLDN,bookCloseCET,Issuer_Hash_Key,name,issuerType,bondRatingType,countryName,issuerBusinessKey,lei,Moodys_Rating,SP_Rating,Fitch_Rating,currencyCode,expectedSize,actualSize,minimumDenomination,securities_isin,securityName,securityType,maturityTerm,maturityDate,coupon,seniority_name_1,seniority_name_1_adj,seniority_name_2,esgType,legalGoverningLaw_name_1,registrationType,referenceType,referenceName,index,referenceIsin,ipt,ipt_reference,ipt_price_down,ipt_price_up,ipt_equivalent,guidance,guidance_reference,guidance_price_down,guidance_price_up,guidance_equivalent,launch,launchValue,reoffer,reofferValue,reofferPrice,yieldToMaturity,status,moodys,sp,fitch,COUNTRY_ISO_CODE,ticker,ID_BB_Company,Ultimate_Obligor_ID,AFI_Commentary,AFI_Identifier_Obligor,Update_Date_Obligor,Coverage_Status_Obligor,Covered_By_Obligor,AGI_Financial_Obligor,Coverage_Status_Final_Company,Coverage_Status_Final_Company_Source,Coverage_Status_Final_Obligor,Coverage_Status_Final_Obligor_Source,finScore_upload_date,finScore_AFIIdentifier,Overall_Score,Financial_Score,Business_Score,Event_Score,Country_Ceiling,Risk_Cluster,ESG_Score,ECB_Demand,Industry_Group,Industry_Sector,frequency,paymentType,coupon_frequency,duration
952,9d45cc2330e2fe007d69ed82b48255c660f2396a,2018-09-12 16:25:59.673513,9999-12-31 23:59:59.999999,be3eea75e0195ae450ec74b50ac5a0c311b41225,1,1,2018-09-12,IPREO|43923,Reoffer,Final,Books Closed,"Books open, today's business",,,70fd61bd7ca727e96fa02beb960be9c40284cab1,"Saint-Gobain, Compagnie de",Corporate,Investment Grade,France,IPREO|321674,NFONVGN05Z0FMN5PEC35,Baa1,BBB,,EUR,,500000000,100000,XS1881593971,10YR,Bond (standard),10.0,2028-09-21 02:00:00.000000,1.875,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+120/125bps,MS,120.0,125.0,,ms+105 +/- 3bps (WPIR) ,MS,105.0,105.0,+/- 3bps WPIR ,MSW + 102 bps,102.0,MSW + 102 bps,102.0,99.396,1.942,Priced,Baa2,BBB,,FR,SGOFP,115304,115304.0,investable,IND00060,21.01.2020 18:07,ok,RR,Building Materials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00060,7.73476,7.63095,8.15,0.0,7.996666,c_strong,9.0,high,Building Materials,Industrial,Annually,Fixed (FXD),1,9.211147251593166
563,82a5f08f08debb843a4497ad0556de4ae3d43496,2018-09-13 07:15:49.731882,9999-12-31 23:59:59.999999,47de2e1e14812f2d8bdac76112f33027534ce1a6,1,1,2018-09-13,IPREO|43924,Reoffer,Final,Books Closed,,,,5434d3347aa9a5e8ec3ab50b629de046d34355d0,CNH Industrial Finance Europe S.A.,Corporate,Investment Grade,Luxembourg,IPREO|485392,5493007GVB1I2FDSS786,,,,EUR,500,500000000,100000,XS1823623878,Long 7yr EUR CNH Industrials,Bond (standard),7.4,2026-01-19 01:00:00.000000,1.875,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+155-160bps,MS,155.0,160.0,,MS+145bps area,MS,145.0,145.0,,MSW + 140 bps,140.0,MSW + 140 bps,140.0,98.944,2.032,Priced,Ba1,BBB,BBB-,LU,CNHI,24163876,36507453.0,investable,IND00141,21.01.2020 17:59,ok,RR,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00141,6.950853,7.1194,6.776667,-0.1,8.33,c_good,7.0,medium,Machinery-Diversified,Industrial,Annually,Fixed (FXD),1,6.62513704257699
895,e000ea8039eb2fdd205a964a5ec26ea150954711,2018-09-14 07:46:38.232513,9999-12-31 23:59:59.999999,fc612ad2ec74dd772aca0e1fceab0c8e3dc0492b,1,1,2018-09-14,IPREO|43933,Reoffer,Final,Books Closed,"Today’s business, books open",,,2cd25e8a805c4e146f2af66d05f64fd086e8aa72,FCA Bank S.p.A.,Corporate,Investment Grade,Italy,IPREO|1598579,549300V1VN70Q7PQ7234,Baa1,BBB,BBB+,EUR,500,600000000,100000,XS1881804006,Feb 22,Bond (standard),3.3,2022-02-21 01:00:00.000000,1.0,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,MS + 125-130bps,MS,125.0,130.0,,MS + 105/110 WPIR,MS,105.0,110.0,,MSW + 105 bps,105.0,MSW + 105 bps,105.0,99.584,1.125,Priced,Baa1,BBB,BBB+,IT,FCACCH,14889983,14889983.0,investable,,,,,,,,,,,,,,,,,,,,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,2.970395059307911
590,140155a4f306ede36adfa947c4aa6b70022849ef,2018-09-17 13:56:09.101168,9999-12-31 23:59:59.999999,b02362afade5c5d802ba503067925da28671ece2,1,1,2018-09-17,IPREO|43947,Reoffer,Final,Books Closed,,,,5580b8133178279d65598de9ce882ccb6c1fa15a,Covivio Hotels,Corporate,Investment Grade,France,IPREO|247298,969500N2QX5LGFFZ0I67,,BBB+,,EUR,,350000000,100000, FR001336742,7yr,Bond (standard),7.0,2025-09-24 02:00:00.000000,1.875,Senior,Sr Unsecured,Unsecured,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+150a,MS,150.0,150.0,, ms+135a (+/-3) WPIR,MS,135.0,135.0,+/-3 WPIR,MSW + 132 bps,132.0,MSW + 132 bps,132.0,99.572,1.941,Priced,,BBB,,FR,FMUFP,162088,162088.0,investable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,7.0,medium,REITS,Financial,Annually,Fixed (FXD),1,6.62513704257699
867,ae87e8a676b41ed420fa41b4bccae469f7c68cd0,2018-09-17 07:21:46.335672,9999-12-31 23:59:59.999999,5e9e7003099ede76728f07b55c95c5893f1d1fe1,1,1,2018-09-17,IPREO|43939,Reoffer,,Books Closed,"Books open, today's business",,,17943779d5db7946e1888d4ec4b82893a00840a9,ING Groep NV,Financials,Investment Grade,Netherlands,IPREO|210733,549300NYKK9MWM7GGW15,,A-,A+,EUR,,1500000000,100000,XS1882544973,EUR 10yr FXD,Bond (standard),10.0,2028-09-20 02:00:00.000000,2.0,Senior,Sr Unsecured,Unsubordinated,,Dutch,Reg S,Mid Swaps,Mid Swaps,,,MS + 125a bps,MS,125.0,125.0,,,,,,,MSW + 110 bps,110.0,MSW + 110 bps,110.0,99.641,,Priced,Baa1,A-,A+,NL,INTNED,115823,115823.0,investable,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,9.16223670636708
1645,8ea8e6b4a15e3460822d16d3822eddf2cd02f169,2018-09-17 15:52:51.276259,9999-12-31 23:59:59.999999,46ff35b33c5f3d011a252e7715e26c97173165cc,1,1,2018-09-17,IPREO|43946,Reoffer,Final,Books Closed,"Books open, today's business",,,926fdbf853fd99f1f0b773a5373f802248462906,Vier Gas Transport GmbH,Corporate,Investment Grade,Germany,IPREO|818188,529900AGED6PJE9AVL37,,BBB+,,EUR,,500000000,100000,XS1882681452,10y EUR 500mn Vier Gas,Bond (standard),10.0,2028-09-25 02:00:00.000000,1.5,Senior,Sr Unsecured,Unsecured,,German,Reg S,Mid Swaps,Mid Swaps,,,MS + 75-80 bp,MS,75.0,80.0,,60 area (+/- 3 bps) WPIR,,60.0,60.0,+/- 3 bps WPIR,MSW + 57 bps,57.0,MSW + 57 bps,57.0,99.807,,Priced,,A-,,DE,VGASDE,31356943,31356943.0,investable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,4.0,low,Gas,Utilities,Annually,Fixed (FXD),1,9.360517320132251
1229,e7588ae056e26ac4f998351b7ea4bbb9e7e49e2c,2018-09-17 07:21:46.335672,9999-12-31 23:59:59.999999,acba464653ce107852e9dc93bff7a4a4d9d5f3ad,1,1,2018-09-17,IPREO|43938,Reoffer,,Books Closed,"Books open, today's business",,,17943779d5db7946e1888d4ec4b82893a00840a9,ING Groep NV,Financials,Investment Grade,Netherlands,IPREO|210733,549300NYKK9MWM7GGW15,,A-,A+,EUR,,1000000000,100000,XS1882544627,EUR 5yr FXD,Bond (standard),5.0,2023-09-20 02:00:00.000000,1.0,Senior,Sr Unsecured,Unsubordinated,,Dutch,Reg S,Mid Swaps,Mid Swaps,,,MS + 100a bps  ,MS,100.0,100.0,,,,,,,MSW + 80 bps,80.0,MSW + 80 bps,80.0,99.396,,Priced,Baa1,A-,A+,NL,INTNED,115823,115823.0,investable,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.901965551718372
2301,93d2a5ef09502016596ae9afbeff417420c496e4,2018-09-18 12:55:21.905078,9999-12-31 23:59:59.999999,a27f96f4b43dadd033af901a7c1235302c062c12,1,1,2018-09-18,IPREO|43966,Reoffer,Final,Books Closed,"Books open, today's business",,,51c8518cfda7ff28ce8382edbe8cdd9aacba7659,DNB Bank ASA (Norway),Financials,Investment Grade,Norway,IPREO|206230,549300GKFG0RYRRQ1414,Aa2,AA-,,EUR,,750000000,100000,XS1883911924,€5yr Senior,Bond (standard),5.0,2023-09-25 02:00:00.000000,0.6,Senior,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+35a,MS,35.0,35.0,,,,,,,MSW + 28 bps,28.0,MSW + 28 bps,28.0,99.902,0.62,Priced,Aa2,A+,,NO,DNBNO,135072,135072.0,investable,BA00135,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.9407125119283695
2047,d8204a435f3a80031afb70efec4f47527a6b27da,2018-09-18 13:32:08.785770,9999-12-31 23:59:59.999999,00e2bd8b47d3d55bccb749ea36e624ab0366c2ff,1,1,2018-09-18,IPREO|43968,Reoffer,Final,Books Closed,,,,5d8a2c3d64a8c27eca5df10e6bdec10f2a455d50,Lansforsakringar Bank AB,Financials,Investment Grade,Sweden,IPREO|663918,549300C6TUMDXNOVXS82,A1,A,,EUR,,500000000,100000,XS1883278183,EUR 500m 5yr Preferred Senior,Bond (standard),5.0,2023-09-25 02:00:00.000000,0.875,Senior,Sr Unsecured,Unsubordinated,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+Low 60s,MS,60.0,60.0,,MS + 57 area,MS,57.0,57.0,,MSW + 55 bps,55.0,MSW + 55 bps,55.0,99.922,,Priced,A1,A,,SE,LANSBK,7794232,7794232.0,investable,BA00174,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.914008126740873
623,cdd7d2d2fd3c2151ddae65f4d4b484a9f0b5f6e9,2018-09-18 15:11:40.870675,9999-12-31 23:59:59.999999,c80f6d9cc5f3598439cd6c3326d6a22c5ad0a3e8,1,1,2018-09-18,IPREO|43974,Reoffer,Final,Books Closed,"boooks > EUR 225mn, today's business",,,026221e6071565ef40019c1a0a8f4547e32cc10a,CA Immobilien Anlagen AG,Corporate,Investment Grade,Austria,IPREO|242852,5299003ICAPV07J0R180,Baa2,,,EUR,150,150000000,1000,AT0000A22H40,7.5yrs senior fixed,Bond (standard),7.5,2026-03-26 01:00:00.000000,1.875,Senior,Sr Unsecured,Unsecured,,Austrian,Reg S,Mid Swaps,Mid Swaps,,,MS + 150 bp area,MS,150.0,150.0,,MS + 145-150 bp,MS,145.0,150.0,,MSW + 145 bps,145.0,MSW + 145 bps,145.0,98.201,,Priced,Baa2,,,AT,CAIAV,118735,118735.0,investable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,3.0,low,Real Estate,Financial,Annually,Fixed (FXD),1,6.62513704257699
2530,c0aa523261249679abb57ff5555c0953a4c11b66,2018-09-18 12:58:51.343456,9999-12-31 23:59:59.999999,9d2120180ef33a7f36c4cfe2a2b795e70df88172,1,1,2018-09-18,IPREO|43963,Reoffer,Final,Books Closed,Books close at 11.00 UKT/12.00 CET,11:00:00.0000000,12:00:00.0000000,03a3d72b620c1e2a5b18acff1d824133f0b6b538,Helaba -Landesbank Hessen-Thuringen Girozentrale,Financials,Investment Grade,Germany,IPREO|788411,DIZES5CFO5K3I5R58746,Aa3,,A+,EUR,,1000000000,100000,XS1883355601,Helaba 7y,Covered Bond,7.0,2025-09-25 02:00:00.000000,0.5,Secured,Secured,,,German,Reg S,Mid Swaps,Mid Swaps,,,MS-7a,MS,-7.0,-7.0,,,,,,,MSW - 9 bps,-9.0,MSW - 9 bps,-9.0,99.822,0.526,Priced,,,,DE,HESLAN,134576,134576.0,investable,BA00086,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,6.896384406068525
1911,9e1566b031d1f3458c7323c95a974ccbc72e5447,2018-09-19 08:37:58.533966,9999-12-31 23:59:59.999999,cce9893801e26e9de859bca0abe119c02b53568b,1,1,2018-09-19,IPREO|43969,Reoffer,Final,Books Closed,"Books open, today's business",,,0d631f8a5b35ee4d9780c570d49668906929bf75,VINCI S.A.,Corporate,Investment Grade,France,IPREO|210742,213800WFQ334R8UXUG83,A3,A-,,EUR,         ,750000000,100000,FR0013367620,EUR 7yr,Bond (standard),7.0,2025-09-26 02:00:00.000000,1.0,Senior,Sr Unsecured,Unsecured,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+65bps area,MS,65.0,65.0,,MS+50a +/-2bps,MS,50.0,50.0,+/-2bps,MSW + 45 bps,45.0,MSW + 45 bps,45.0,99.477,,Priced,A3,A-,,FR,DGFP,115505,115505.0,investable,IND00054,04.09.2020 14:07,ok,RR,Toll Road - Airport,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00054,6.854613,7.01035,7.231667,-0.2,7.33,nc_good,7.0,medium,Engineering&Construction,Industrial,Annually,Fixed (FXD),1,6.795476474579327
1408,bd7adaa7ac631ac7f3aaa5d406a28149d8f0beb6,2018-09-19 08:37:58.533966,9999-12-31 23:59:59.999999,09ad1314406a45e0c0e5f724328ce3913026c056,1,1,2018-09-19,IPREO|43970,Reoffer,Final,Books Closed,"Books open, today's business",,,0d631f8a5b35ee4d9780c570d49668906929bf75,VINCI S.A.,Corporate,Investment Grade,France,IPREO|210742,213800WFQ334R8UXUG83,A3,A-,,EUR,          ,1000000000,100000,FR0013367638,EUR 12yr,Bond (standard),12.0,2030-09-26 02:00:00.000000,1.75,Senior,Sr Unsecured,Unsecured,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+90bps area,MS,90.0,90.0,,MS+70a +/-2bps,MS,70.0,70.0,+/-2bps,MSW + 65 bps,65.0,MSW + 65 bps,65.0,99.604,,Priced,A3,A-,,FR,DGFP,115505,115505.0,investable,IND00054,04.09.2020 14:07,ok,RR,Toll Road - Airport,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,IND00054,6.854613,7.01035,7.231667,-0.2,7.33,nc_good,7.0,medium,Engineering&Construction,Industrial,Annually,Fixed (FXD),1,10.927491807973515
1619,a0e2ca2a7c7b71e464242061eb044f57d4908fe0,2018-09-19 15:58:07.026313,9999-12-31 23:59:59.999999,72837dc1dc657c54bca4c818b015f6a616fc7788,1,1,2018-09-19,IPREO|43995,Reoffer,Final,Books Closed,,,,92945663efc6e38fadc9fd5701957bd553d50920,JT International Financial Services B.V.,Corporate,Investment Grade,Netherlands,IPREO|1643965,549300U2F0PG10VZUN93,A1,AA-,AA,EUR,,550000000,100000,XS1883352095,7YR EUR,Bond (standard),7.0,2025-09-28 02:00:00.000000,1.125,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+80/85bp,MS,80.0,85.0,,MS+60/65bp (WPIR),MS,60.0,65.0,WPIR,MSW + 60 bps,60.0,MSW + 60 bps,60.0,99.22,1.242,Priced,Aa3,AA-,,NL,JAPTOB,49337714,153205.0,uninvestable,CG00090,13.02.2020 16:44,ok,KS,"Food, Beverage & Tobacco",covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CG00090,7.87492,8.09615,6.99,0.0,8.328333,nc_strong,,,Agriculture,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,6.770662052531848
2131,3896f28c2bd69e58892f571996b0041a0d5347bf,2018-09-20 06:57:38.404426,9999-12-31 23:59:59.999999,7008e84cc2dc2fce623e2292c019dab3b5852eab,1,1,2018-09-20,IPREO|43994,Reoffer,Final,Books Closed,,,,e269dca876d3ef8f31be3c150fe0195133bcb93f,Toyota Motor Finance (Netherlands) B.V.,Corporate,Investment Grade,Netherlands,IPREO|709948,724500OPA8GZSQUNSR96,,,,EUR,500m,600000000,100000,XS1884740041,EUR 5YR BMK,Bond (standard),5.0,2023-09-25 02:00:00.000000,0.625,Senior,Sr Unsecured,Unsecured,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+50-55,MS,50.0,55.0,,MS+35 AREA (+/-2),MS,35.0,35.0,+/-2,MSW + 33 bps,33.0,MSW + 33 bps,33.0,99.696,0.687,Priced,Aa3,AA-,A,NL,TOYOTA,218643,218643.0,investable,,,,,,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CG00084,8.135653,8.08665,7.331666,0.2,8.661667,c_strong,,,Auto Manufacturers,"Consumer, Cyclical",Annually,Fixed (FXD),1,4.9382727897333485
633,9902963091f8ad7fbd017e4c81550255f9a7e232,2018-09-20 15:44:16.811203,9999-12-31 23:59:59.999999,7024065185febb57d8dd7c1da77d8d8157904d8e,1,1,2018-09-20,IPREO|44008,Reoffer,Final,Books Open,,,,13ea587447f3e1d454e6f3267ae68a2a4263402f,Renault SA,Corporate,Investment Grade,France,IPREO|238265,969500F7JLTX36OUI695,Ba2,BB+,,EUR,,750000000,100000,FR0013368206,€ 8yr,Bond (standard),8.0,2026-09-28 02:00:00.000000,2.0,Senior,Sr Unsecured,Unsecured,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+145bps area,MS,145.0,145.0,,MS+125-130 (WPIR),MS,125.0,130.0,WPIR,MSW + 125 bps,125.0,MSW + 125 bps,125.0,99.883,2.016,Priced,Baa3,BBB,,FR,RENAUL,115476,115476.0,investable,CG00083,14.12.2020 09:26,ok,RR,Automobile,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CG00083,6.123333,6.335,6.776667,-0.3,7.996666,c_moderate,,,Auto Manufacturers,"Consumer, Cyclical",Annually,Fixed (FXD),1,7.471991069304311
3167,34169f299a12ab1c054a8e42cb9b3f10e9ab7ece,2018-09-20 10:34:15.772210,9999-12-31 23:59:59.999999,e15d00b97b386a2cad88f94089b560b79674d986,1,1,2018-09-20,IPREO|43962,Reoffer,Final,Books Closed,,,,1b478190ccddf4c5f14f8b8d13dff8a0b72ce443,Nationale-Nederlanden Bank NV,Financials,Investment Grade,Netherlands,IPREO|1002398,724500BICUQ0LF1AH770,,A-,,EUR,,500000000,100000,NL0013088990,10y CPTCB,Covered Bond,10.0,2028-09-25 02:00:00.000000,1.0,Secured,Secured,,,Dutch,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+17a,MS,17.0,17.0,,MSW + 14 bps,14.0,MSW + 14 bps,14.0,99.002,1.106,Priced,NR,AAA,NR,NL,NNGRNV,9291709,9291709.0,investable,,,,,,not_covered,SCF1Universe,not_covered,SCF1Universe,24.05.2023 06:08,INS00037,6.477206,7.326,6.329444,-0.5,9.25,INS_moderate,8.0,medium,Banks,Financial,Annually,Fixed (FXD),1,9.566017576008688
2330,34d9dfe3fba38088e3cdf07d96c32b9ab0b93c00,2018-09-20 13:06:05.521040,9999-12-31 23:59:59.999999,09d065a243b6762d24f0fdd53ab190d3ef3f762f,1,1,2018-09-20,IPREO|44004,Reoffer,Final,Books Closed,,,,d63f2a12b3088c0603e643aed41350cc5d437681,Deutsche Bahn Finance GmbH,Corporate,Investment Grade,Germany,IPREO|1697772,52990002BAIDUAIIYU29,Aa1,AA-,,EUR,,500000000,1000,XS1885608817,DEUTSCHE BAHN 12.5Y EUR 500M,Bond (standard),12.5,2031-03-28 01:00:00.000000,1.375,Senior,Sr Unsecured,Unsecured,,German,Reg S,Mid Swaps,Mid Swaps,,,MS + mid/high 30s,MS,30.0,30.0,,"MS+30bp A (+/-2, WPIR)",MS,30.0,30.0,"+/-2, WPIR",MSW + 28 bps,28.0,MSW + 28 bps,28.0,98.801,1.481,Priced,Aa1,AA-,,DE,DBHNGR,202881,173740.0,investable,GOVREL0009,04.09.2020 13:44,ok,KS,Toll Road - Airport,covered_ok,GSUniverse,,,24.05.2023 06:08,GOVREL0009,5.946054,5.3634,6.776667,0.3,9.25,c_moderate,10.0,high,Transportation,Industrial,Annually,Fixed (FXD),1,11.144073198772904
1272,adcbfc36be448312829d655bf7c0d3910dc541cc,2018-09-20 15:50:21.544696,9999-12-31 23:59:59.999999,6e2810d6c862a353339aeb62530dba17f95bfe69,1,1,2018-09-20,IPREO|44006,Reoffer,Final,Books Open,,,,006b4712249c83a00776a3278939b8f2beaa678f,RTE Réseau de transport d'électricité,Corporate,Investment Grade,France,IPREO|431931,969500JRJW0K2ET1UP76,,A,,EUR,,500000000,100000,FR0013368172,20yr tranche,Bond (standard),20.0,2038-09-27 01:00:00.000000,2.125,Senior,Sr Unsecured,Unsecured,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+95-100,MS,95.0,100.0,,MS+70 (+/-2) WPIR,MS,70.0,70.0,+/-2 WPIR,MSW + 68 bps,68.0,MSW + 68 bps,68.0,99.1,2.181,Priced,,A,,FR,RTEFRA,7119464,7119464.0,investable,UTL00295,14.12.2022 09:40,ok,RR,Utilities,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,UTL00295,6.459293,6.58245,5.966667,0.0,7.33,nc_moderate,10.0,high,Electric,Utilities,Annually,Fixed (FXD),1,16.49920505643159
1873,a9f52a6eec8463379739cd6ff6bb44027bee72e7,2018-09-20 15:50:21.544696,9999-12-31 23:59:59.999999,19765c8fdae21a53273af026a65ed909f86f5b48,1,1,2018-09-20,IPREO|44005,Reoffer,Final,Books Open,,,,006b4712249c83a00776a3278939b8f2beaa678f,RTE Réseau de transport d'électricité,Corporate,Investment Grade,France,IPREO|431931,969500JRJW0K2ET1UP76,,A,,EUR,,500000000,100000,FR0013368164,12yr tranche,Bond (standard),12.0,2030-09-27 02:00:00.000000,1.5,Senior,Sr Unsecured,Unsecured,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+70-75,MS,70.0,75.0,,MS+50 (+/-2) WPIR,MS,50.0,50.0,+/-2 WPIR,MSW + 48 bps,48.0,MSW + 48 bps,48.0,98.583,1.631,Priced,,A,,FR,RTEFRA,7119464,7119464.0,investable,UTL00295,14.12.2022 09:40,ok,RR,Utilities,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,UTL00295,6.459293,6.58245,5.966667,0.0,7.33,nc_moderate,10.0,high,Electric,Utilities,Annually,Fixed (FXD),1,11.07111778507826
2271,106974757b48ecedd0f4d7f449a1d0147c894d09,2018-09-20 13:31:30.519342,9999-12-31 23:59:59.999999,be076b8125d7fd933faf8326d1d1641f5794a3a0,1,1,2018-09-20,IPREO|44003,Reoffer,Final,Books Closed,,,,9fd7572fb89e5436d7bf06bb5ef29a06c9f81bbd,Federation des Caisses Desjardins du Quebec,Financials,Investment Grade,Canada,IPREO|318390,549300B2Q47IR0CR5B54,Aaa,,AAA,EUR,,1000000000,100000,XS1885605391,CCDJ EUR 3YR Fxd,Bond (standard),3.0,2021-09-27 02:00:00.000000,0.25,Senior,Sr Unsecured,,,Canadian,Reg S,Mid Swaps,Mid Swaps,,,MS+40a,MS,40.0,40.0,,MS+32 area,MS,32.0,32.0,,MSW + 28 bps,28.0,MSW + 28 bps,28.0,99.791,0.32,Priced,Aa2,A+,AA-,CA,CCDJ,7541387,7541387.0,investable,,,,,,,,,,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,2.9925249221086934
1510,f1ded611ad6c84329460694739a4110b5646adbe,2018-09-21 14:22:25.646124,9999-12-31 23:59:59.999999,fe64ad344ecb4e6b867f1a319def5e390038d27c,1,1,2018-09-21,IPREO|44017,Reoffer,Final,Books Open,,,,3bac318cf5b174002b66ed5a9d1d8320610455fe,British Telecommunications PLC,Corporate,Investment Grade,Britain,IPREO|British Telecommunications PLC,549300OWFMSO9NYV4H90,Baa2,BBB,BBB,EUR,,500000000,100000,XS1886402814,BT GROUP  EUR 5 (FIVE) YEAR ,Bond (standard),5.0,2023-09-26 02:00:00.000000,0.875,Senior,Sr Unsecured,Unsubordinated,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+85 bps area,MS,85.0,85.0,,MS+65/70 (WPIR),MS,65.0,70.0,WPIR,MSW + 65 bps,65.0,MSW + 65 bps,65.0,99.398,0.999,Priced,Baa2,BBB,BBB,GB,BRITEL,1136876,1136876.0,investable,,,,,,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEL00004,6.019547,6.25235,5.588333,-0.1,7.33,nc_moderate,,,Telecommunications,Communications,Annually,Fixed (FXD),1,4.914008126740873
674,819332e403cb27fe481c4d16c62273d51aa04791,2018-09-21 14:22:25.646124,9999-12-31 23:59:59.999999,55a5d3f52976064253f3d14e6a0f817d8c3e8faf,1,1,2018-09-21,IPREO|44018,Reoffer,Final,Books Open,,,,3bac318cf5b174002b66ed5a9d1d8320610455fe,British Telecommunications PLC,Corporate,Investment Grade,Britain,IPREO|British Telecommunications PLC,549300OWFMSO9NYV4H90,Baa2,BBB,BBB,EUR,,500000000,100000,XS1886403200,BT GROUP EUR 10 (TEN) YR ,Bond (standard),10.0,2028-09-26 02:00:00.000000,2.125,Senior,Sr Unsecured,Unsubordinated,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+145 bps area ,MS,145.0,145.0,,MS+120/125 (WPIR),MS,120.0,125.0,WPIR,MSW + 120 bps,120.0,MSW + 120 bps,120.0,99.662,2.163,Priced,Baa2,BBB,BBB,GB,BRITEL,1136876,1136876.0,investable,,,,,,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEL00004,6.019547,6.25235,5.588333,-0.1,7.33,nc_moderate,,,Telecommunications,Communications,Annually,Fixed (FXD),1,9.113757926070978
858,e543531701488485b81938688dd14004f4dc0dbb,2018-09-24 14:05:19.332665,9999-12-31 23:59:59.999999,825d1daaa6802ca5c86a61c9663663441c1c3680,1,1,2018-09-24,IPREO|44035,Reoffer,Final,Books Closed,,,,fc1f5f2a58874c2a0251d0b9a00c1d03cbeb2f97,Societe Generale S.A.,Financials,Investment Grade,France,IPREO|342448,O2RNE8IBXP4R0TD8PU41,A1,A,A-,EUR,,1250000000,100000,FR0013368602,10Y EUR FXD SNP,Bond (standard),10.0,2028-09-27 02:00:00.000000,2.125,Senior Non-Preferred,Sr Non Preferred,,,French,Reg S,Mid Swaps,Mid Swaps,,,0.961538462,,125.0,130.0,,MS+115,MS,115.0,115.0,,MSW + 115 bps,115.0,MSW + 115 bps,115.0,99.813,2.146,Priced,Baa2,BBB+,A,FR,SOCGEN,115510,115510.0,investable,BA00067,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,9.113757926070978
